X,Y,OBJECTID,MIN_ID,Name,MAR_Name,Company,NTS_250K,Long_NAD83,Lat_NAD83,LSD,Section_,Township,Range,Meridian,Location,Well,Depth_m,Comm_1,Comm_2,Other_Comm,Occ_Type,Exposure,Media_Type,Highlights,Hghlt_Comm,Hghlt_Grad,Hghlt_Unit,Ore_Min,Gangue_Min,Morpho,Host_Rock,Strat_Age,Strat_Unit,Structure,Intrusion,Min_Host,Ref_AGS,Ref_MAR,Ref_Other,AE_MAR_WWW
-118.133500999580704,55.829023999195513,336,83M-M-1004, , , ,83M,-118.133501,55.829024,8,7,79,1,6, ,SUNOMA BELLOY 8-7-79-1,"1048.1, 1050.2 to 1055.1",Zinc,Vanadium,"Nickel, Molybdenum",Geochemical anomaly,Subsurface,Bedrock core from oil-gas well,"Assays up to 2405 ppm Zn, 1345 ppm V, 1152 ppm Ni and 470 ppm Mo",Zn,2405,ppm, , , ,Lime mudstone,Jurassic,Nordegg Member, , ,Shale-hosted,Rokosh  et al 2016 (DIG 20160001), , , 
-118.474540000293544,55.500163999337026,337,83M-M-1005, , , ,83M,-118.47454,55.500164,10,13,75,4,6, ,POR BAD HEART 10-13-75-4,1528.2,Zinc,Nickel,Molybdenum,Geochemical anomaly,Subsurface,Bedrock core from oil-gas well,"2264 ppm Zn, 791 ppm Ni, 512 ppm Mo",Zn,2264,ppm, , , ,Lime mudstone,Jurassic,Nordegg Member, , ,Shale-hosted,Rokosh  et al 2016 (DIG 20160001), , , 
-117.833679000197165,55.586058999130351,338,83N-M-01,South of Peace River, , ,83N,-117.833679,55.586059,9,17,76,25,5,Along the Smoky River between Kokut creek and the Little Smoky River., , ,Iron, , ,Mineral occurrence,Surface,Bedrock,Reported assays of 30.98% Fe (reported in 1881),Fe,30.98,%,Goethite (?),Glauconite,Ooidal and in groundmass,Oolitic sandstone,Upper Cretaceous,Bad Heart Formation, , ,Ironstone,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8), Kidd 1959 (ESR 1959-03)", , , 
-117.951530999936907,55.705533999157602,339,83N-M-02, , , ,83N,-117.951531,55.705534,14,27,77,26,5,About 3.2 km south of highway #49 and about 21 km west of the town of Watino., , ,Zinc,Copper, ,Mineral occurrence,Subsurface,Bedrock, ,Zn,0, ,Sphalerite, , , ,Upper Devonian,Wabamun Formation, , , ,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8), Kidd 1959 (ESR 1959-03)", , , 
-117.666056000244225,55.94554199892211,340,83N-M-03, ,Grand Prarie, ,83N,-117.666056,55.945542,7,22,80,24,5,About 11 miles north of the town of Tangent between the Peace and Smoky Rivers., , ,Zinc, , ,Mineral occurrence,Subsurface,Bedrock, ,Zn,0, ,Sphalerite, ,Fractures and vugs,Carbonate and breccias,Upper Devonian,Immediately below the Exshaw Formation contact,Fractures and breccias, , ,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8)",MAR_19700024,"Packard et al. (1989): The Development of Porosity in Carbonate Reservoirs; in CSPG short course G. Blay and M. Hadley (Eds).", 
-117.50367200018114,59.216955999055351,341,83N-M-06, , , ,84N,-117.503672,59.216956,8,4,118,21,5,About 50 km SSW of the hamlet of Steen River.,Gulfin Anita EV 3-3-118-21W5, ,Zinc,Copper,Nickel,Geochemical anomaly,Subsurface,Bedrock core from oil-gas well,"Assays yielded 740 ppm Zn, 310 ppm Cu, 140 ppm Ni",Zn,0.074,%, , , ,Carbonate,Devonian, , , , ,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8)", , , 
-116.870594999937978,55.012281999080912,342,83N-M-1001, , , ,83N,-116.870595,55.012282,4,32,69,19,5, ,AVIN SUNSET 4-32-69-19,1444.8,Zinc,Nickel,Molybdenum,Geochemical anomaly,Subsurface,Bedrock core from oil-gas well,"2892 ppm Zn, 702 ppm Ni and 492 ppm Mo",Zn,2892,ppm, , , ,Mudstone,Lower Cretaceous,Gething Formation, , ,Shale-hosted,Rokosh  et al 2016 (DIG 20160001), , , 
-115.516641000274987,55.146502999368309,343,83O-M-01,South of Peace River, , ,83O,-115.516641,55.146503,8,18,71,10,5,About 20 km south of the town of Faust., ,432.8,Iron, , ,Mineral occurrence,Subsurface,Bedrock, ,Fe,0, ,Goethite (?),Glauconite,Ooidal and in groundmass,Oolitic sandstone,Upper Cretaceous,Bad Heart Formation, , ,Ironstone,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8), Kidd 1959 (ESR 1959-03)", , , 
-114.063299000171483,55.150527999296671,344,83O-M-1001, ,Sandswamp, ,83O,-114.063299,55.150528,10,15,71,1,5,Near the town of Smith ESE of Lesser Slave Lake., ,2 to 3,Gold, , ,Mineral occurrence,Surface and subsurface,Till,0.75 g/m3,Au,0, ,Gold, ,Paleoplacer concentrated in clay seams, ,Quaternary,Empress Formation, , , , ,MAR_20030001, , 
-114.332210000272894,55.124988999014015,345,83O-M-1002, ,South Slave Lake, ,83O,-114.33221,55.124989,13,20,71,3,5,Roughly the mid point between the southeastern tip of Lesser Slave Lake and the town of Vega., , ,Unknown, , ,Geophysical anomaly, , ,Magnetic High, ,0, , , , , , , , , , , ,MAR_20000023, , 
-112.621670999931865,55.798730999105977,346,83P-M-03, , , ,83P,-112.621671,55.798731,1,31,78,17,4,About 3.2 km upstream on the Athabasca from the mouth of the Pelican River on the east bank., ,249.9,Unknown, , ,Mineral occurrence,Subsurface,Bedrock,GSC drill hole intersected gas at 249.9 m below surface and pyrite nodules.,,0, , ,Pyrite,Conglomeritic mass of pyrite nodules,Conglomeritic mass of iron-pyrite nodules embedded in oil, , , , , ,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8)", ,"Dawson, G.M. (1899):   Reports A, H, I, J, M and S.  Geological Survey of Canada, Annual Report 1897, Volume X, No. 679.", 
-112.243107000045626,55.018370998977069,347,83P-M-1001,Avenir Pit, , ,83P,-112.243107,55.018371,9,32,69,15,4,Wandering River 25 km NNW of Lac La Biche., , ,Placer gold, , ,Geochemical anomaly,Surface,"Stream sediment, sand and gravel","HMC streams, sand hills, gravel pits; Gold grains c oncentrations: 94 grains/6.35 kg sample from Avenir Pit, 35 grains/4.4 kg sample from nearby cutline.",Au,0, ,Gold, , , , , , , ,Placer,Eccles 2000 (GEO-2000-02),MAR_19960002, ,http://www.energy.gov.ab.ca/minerals/3441.asp
-113.80008800009233,55.653430998934631,348,83P-M-1002, , , ,83P,-113.800088,55.653431,3,10,77,25,4, ,IMP Pelican Hills No. 6-10-77-25W4,1055.61,Zinc, , ,Mineral occurrence,Subsurface,Bedrock,1620 ppm Zn at 1065.61 m,Zn,0.162,%,Sphalerite, , , ,Upper Devonian,Woodbend Group, , , ,"Eccles 2000 (GEO-2000-02), Turner and PcPhee 1994 (OFR 1994-18)", , , 
-112.383588999995155,56.813375999355372,349,84A-M-1001,MacKay River, , ,84A,-112.383589,56.813376,15,18,90,15,4,"MacKay River, Thickwood Hills, 66 km west of Fort McMurray.", , ,Placer gold, , ,Mineral occurrence,Surface,Alluvial sand and gravel,269 gold grains/5 kg sample,Au,0, ,Gold, , , , , , , ,Placer,Eccles 2000 (GEO-2000-02),MAR_19960014, ,http://www.energy.gov.ab.ca/minerals/3441.asp
-115.791071999575294,56.728326999001318,350,84B-M-01,Loon River, , ,84B,-115.791072,56.728327,1,23,89,12,5,About 5.0 km east of Otter Lakes in Buffalo Head Hills.,Calston et al. Loon River 04-23-089-12W5, ,Zinc, , ,Mineral occurrence,Subsurface,Bedrock, ,Zn,0, ,Sphalerite, ,Fills porosity, ,Middle Devonian,Muskeg Formation, , , ,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8), Dubord 1987 (OFR 1987-07)",MAR_19700024, , 
-116.002646999893429,56.547760999312388,351,84C-M-01, , , ,84C,-116.002647,56.547761,9,16,87,13,5,About 14 km NNE of Little Buffalo Lake.,Lubicon EV 02-21-087-13W5,1109.5,Copper, , ,Mineral occurrence,Subsurface,Bedrock,"Pieces of native copper up to 5x2.5x1.5 cm thick with traces of Co, Fe, Ni, Pb and S",Cu,0, ,Native copper, , ,Carbonate,Upper Devonian,Winterburn Group,Mineralization just below Devonian contact, , ,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8)",MAR_19700024, , 
-117.594161999984536,56.232058999281932,352,84C-M-03,Grimshaw Sand and Gravel, ,The Wald Brothers (property) AGS (study),84C,-117.594162,56.232059,15,29,83,23,5,"About 3.2-4.8 km NNE of the town of Grimshaw in the Wald Brothers Gravel Pit (formerly the KTL Pit, NTS 84C/4).", , ,Gold, , ,Geochemical anomaly,Surface,Sand and gravel,0.55 g/t Au,Au,0.55,g/t,Gold, ,Placer,Preglacial gravels,Cenozoic,Grimshaw Formation, , ,Paleoplacer,"Olson et al. 1994 (OFR 1994-8), Edwards 1990 (OFR 1990-09), Richardson 1984 (OFR_1985-11)", , , 
-118.902627999622425,56.186300999275929,353,84D-M-01, , , ,84D,-118.902628,56.186301,16,8,83,6,6,Approximately 25 km NW of Fairview.,PCL Dome Oak 11-8-83-6W6, ,Zinc, , ,Mineral occurrence,Subsurface,Bedrock, ,Zn,0, ,Sphalerite, ,Fills porosity,Carbonate,Devonian,Wabamun Formation, , , ,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8), Dubord 1987 (OFR 1987-07)",MAR_19700024, , 
-119.929367999828258,56.49477499919476,354,84D-M-02, , , ,84D,-119.929368,56.494775,1,35,86,13,6,About 3.7 km east of the Alberta/B.C. border and 17.5 km NNE of Boundary Lake in NW Alberta.,Pan-Am 10E A-3 Willow 11-35-086-13W6,1182.6 to 1194.8,Silver, , ,Mineral occurrence,Subsurface,Bedrock,1.03 g/t,Ag,1.03,g/t,Silver,Pyrite,Disseminated,Interebedded dark gray silty shale and brownish grey silty fine to medium sandstone,Lower Cretaceous,Gething Formation,"Boundary Lake Fault (NE-striking, NW-dipping fault, normal, 10-30 m drop) and Worsley Fault", ,Dark grey shale and silty sandstone,"Olson et al. 1994 (OFR 1994-8), Eccles 2000 (GEO-2000-02)", ,Baykal 1968 (AG-AF-001(1))., 
-118.97479399986868,56.601746999007986,355,84D-M-03,Worsley (Block A),"Swift Creek, Western Alberta, Clear Hills", ,84D,-118.974794,56.601747,6,1,88,7,6,About 10 km north of the town of Worsley in the Clear Hills district., , ,Iron,Gold, ,Mineral occurrence,Surface and subsurface,Bedrock outcrop - drillhole,"32-35% Fe, 3.0 to 25.03 g/t Au, although most (125/151) assays between 1 to 5 ppm Au",Fe,35,%,Goethite,"Siderite, Pyrite, Glauconite",Stratabound,Oolitic sandstone,Upper Cretaceous,Bad Heart Formation, , ,Ironstone,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8), Bertram and Mellon 1975 (INF 075), Kidd 1959 (ESR 1959-03)","MAR_19650003, MAR_19640006, MAR_19640005, MAR_19640004, MAR_19620001, MAR_19610002", ,http://www.energy.gov.ab.ca/minerals/3441.asp
-118.692285999913821,56.885456999318485,356,84D-M-04,Swift Creek North,"Swift Creek, Western Alberta, Clear Hills", ,84D,-118.692286,56.885457,14,11,91,5,6,Along Rambling Creek about 16 km SW of the confluence with Notikewan river., , ,Iron, , ,Mineral occurrence,Surface and subsurface,Bedrock outcrop - drillhole,"34% Fe, 0.22% V2O5",Fe,34,%,Goethite,"Siderite, Pyrite, Glauconite",Stratabound,Oolitic sandstone,Upper Cretaceous,Bad Heart Formation, , ,Ironstone,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8), Bertram and Mellon 1975 (INF 075), Kidd 1959 (ESR 1959-03)","MAR_19650003, MAR_19640006, MAR_19640005, MAR_19640004, MAR_19620001, MAR_19610002", ,http://www.energy.gov.ab.ca/minerals/3441.asp
-118.592980000387399,56.791975999292369,357,84D-M-05,Swift Creek South (Block B),"Swift Creek, Western Alberta, Clear Hills", ,84D,-118.59298,56.791976,9,8,90,4,6,About 60 km WSW of the town of Manning and about 25 km north of the White Mud river., , ,Iron, , ,Mineral occurrence,Surface and subsurface,Bedrock outcrop - drillhole,34% Fe,Fe,34,%,Goethite,"Siderite, Pyrite, Glauconite",Stratabound,Oolitic sandstone,Upper Cretaceous,Bad Heart Formation, , ,Ironstone,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8), Bertram and Mellon 1975 (INF 075), Kidd 1959 (ESR 1959-03)","MAR_19650003, MAR_19640006, MAR_19640005, MAR_19640004, MAR_19620001, MAR_19610002", ,http://www.energy.gov.ab.ca/minerals/3441.asp
-118.479349999837979,56.64713299905808,358,84D-M-06,White Mud River,"Swift Creek, Western Alberta, Clear Hills", ,84D,-118.47935,56.647133,12,19,88,3,6,Along the South White Mud river and about 7 km west of the confluence with White Mud river., , ,Iron, , ,Mineral occurrence,Surface and subsurface,Bedrock outcrop - drillhole,33% Fe,Fe,33,%,Goethite,"Siderite, Pyrite, Glauconite",Stratabound,Oolitic sandstone,Upper Cretaceous,Bad Heart Formation, , ,Ironstone,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8), Bertram and Mellon 1975 (INF 075), Kidd 1959 (ESR 1959-03)","MAR_19650003, MAR_19640006, MAR_19640005, MAR_19640004, MAR_19620001, MAR_19610002", ,http://www.energy.gov.ab.ca/minerals/3441.asp
-118.678131999668466,56.51672399917441,359,84D-M-07,Clear Hills, , ,84D,-118.678132,56.516724,10,2,87,5,6,Along the southern Slopes of the Clear Hills between 795 and 830 m elevation. 21.5 km east of Worsley., , ,Iron, , ,Mineral occurrence,Surface,Bedrock outcrop,Two grab samples yielded  38.1  and 20.9% Fe,Fe,38.1,%,Goethite, ,Stratabound,Oolitic sandstone,Upper Cretaceous,Bad Heart Formation, , ,Ironstone,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8), Kidd 1959 (ESR 1959-03)", , , 
-118.508626999550927,56.462621999023099,360,84D-M-08,Clear Hills, , ,84D,-118.508627,56.462622,16,14,86,4,6,38.5 km ESE of Worsley., , ,Iron, , ,Mineral occurrence,Surface,Bedrock outcrop,One grab sample yielded 18.49% Fe,Fe,18.49,%,Goethite, ,Stratabound,Oolitic sandstone,Upper Cretaceous,Bad Heart Formation, , ,Ironstone,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8), Kidd 1959 (ESR 1959-03)", , , 
-118.242726999568276,56.45982799932851,361,84D-M-09,Clear Hills, , ,84D,-118.242727,56.459828,9,16,86,2,6,52 km ESE of Worsley., , ,Iron, , ,Mineral occurrence,Surface,Bedrock outcrop,10-50% Fe(?),Fe,0, ,Goethite, ,Stratabound,Oolitic sandstone,Upper Cretaceous,Bad Heart Formation, , ,Ironstone,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8), Kidd 1959 (ESR 1959-03)", , , 
-118.818062000147251,56.024479999318473,362,84D-M-10,Clear Hills, , ,84D,-118.818062,56.02448,10,14,81,6,6,Along the Peace River., , ,Iron, , ,Mineral occurrence,Surface,Bedrock outcrop,0.3-3 m thickness discontinuously for 24 km,Fe,0, ,Goethite (?), ,Stratabound,Oolitic sandstone,Upper Cretaceous,Dunvegan Formation, , ,Ironstone,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8), Kidd 1959 (ESR 1959-03)", , , 
-118.761743999990017,56.726251999054,363,84D-M-1001,"Clear Hills, Rambling Creek-North, Whitemud River",Clear Hills property,Ironstone Resources Ltd.,84D,-118.761744,56.726252,14,17,89,5,6,"About 80 km NW of the town of Peace River. The southern part is directly adjacent to the community of Worsley. To the north, the deposit crops out along Rambling Creek.", , ,Iron,Vanadium, ,Project with Resource Estimate,Subsurface,Bedrock drillhole, ,Fe,0, ,Goethite,"Siderite, Nontronite, Phosphate, Quartz (centre)","Bedded, flat lying, thickness up to 15 m; botroidal layers of iron and opaline cement","Oolitic sandstone consisting on ooids of intergrown goethite, nontronite, phosphate, quartz embedded in clastic matrix and ferrogineous cement",Upper Cretaceous,Bad Heart Formation, , ,Ironstone,Kafle 2009 (OFR2009-01 ),"MAR_20100014, MAR_20100019, MAR_20100020, MAR 20120011, MAR_19970010","Gilles, A. and Johnson, M. (2012): Technical Report on the Rambling Creek-North Whitemud River oolitic irostone depsoit, Clear Hills, Alberta, Report prepared for Ironstone Resources Ltd, 95 p. Effective date 27 July 2012.",http://www.energy.gov.ab.ca/minerals/3441.asp
-118.564438000443261,56.339246999289458,364,84D-M-1002, , , ,84D,-118.564438,56.339247,7,4,85,4,6, ,AEC JACK 7-4-85-4,1031.3 to 1039.3,Zinc,Nickel, ,Geochemical anomaly,Subsurface,Bedrock core from oil-gas well,"1995 to 2637 ppm Zn, 247 to 641 ppm Ni",Zn,2637,ppm, , , ,Lime mudstone,Jurassic,Nordegg Member, , ,Shale-hosted,Rokosh  et al 2016 (DIG 20160001), , , 
-118.959786000028799,56.571647999309675,365,84D-M-1003, , , ,84D,-118.959786,56.571648,8,25,87,7,6, ,SHELL WORSLEY 8-25-87-7,1001.8,Zinc,Nickel, ,Geochemical anomaly,Subsurface,Bedrock core from oil-gas well,"5553 ppm Zn , 1033 ppm Ni",Zn,5553,ppm, , , ,Mudstone,Jurassic,Nordegg Member, , ,Shale-hosted,Rokosh  et al 2016 (DIG 20160001), , , 
-119.042661000033362,56.287628998971677,366,84D-M-1004, , , ,84D,-119.042661,56.287629,14,16,84,7,6, ,HOME ET AL ROYCE 14-16-84-7,1051.2 to 1057.2,Zinc,Nickel,Molybdenum,Geochemical anomaly,Subsurface,Bedrock core from oil-gas well,"Assays up to 2431 ppm Zn, 1182 ppm Ni and 847 ppm Mo",Zn,2431,ppm, , , ,Lime mudstone,Jurassic,Nordegg Member, , ,Shale-hosted,Rokosh  et al 2016 (DIG 20160001), , , 
-118.564438000443261,56.339246999289458,367,84D-M-1005, , , ,84D,-118.564438,56.339247,7,4,85,4,6, ,AEC JACK 7-4-85-4,1031.3 to 1039.3,Zinc,Nickel, ,Geochemical anomaly,Subsurface,Bedrock core from oil-gas well,"Assays up to 2679 ppm Zn, 663 ppm Ni and 622 ppm Mo",Zn,2679,ppm, , , ,Shale,Jurassic,Nordegg Member, , ,Shale-hosted,Rokosh  et al 2016 (DIG 20160001), , , 
-118.943470999959558,57.014628999093347,368,84E-M-01,Bog iron occurrence,Clear hills, ,84E,-118.943471,57.014629,16,30,92,6,6,On Bog Creek approximately 80 km west of Manning., , ,Iron, , ,Mineral occurrence,Surface,Bedrock outcrop,Bog iron,Fe,0, , , , , ,Quaternary, , , , ,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8), Kidd 1959 (ESR 1959-03)", , , 
-118.630189999916496,57.311148999061864,369,84E-M-02,Bog iron occurrence,Clear hills, ,84E,-118.63019,57.311149,1,7,96,4,6,On the Hotchkiss River approximately 53.5 km NW of Manning., , ,Iron, , ,Mineral occurrence,Surface,Bedrock outcrop,Bog iron,Fe,0, , , ,Stratabound, ,Quaternary, , , , ,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8), Kidd 1959 (ESR 1959-03)", , , 
-118.802547000144173,57.346503999067295,370,84E-M-03,AT & U pit, , ,84E,-118.802547,57.346504,11,19,96,5,6,At the A.T. and U. Gravel Pit on Halverstone Ridge about 72 km SE of the Town of Kemp River., , ,Placer gold, , ,Geochemical anomaly,Surface,Gravel,Between 5 and 10 ppb Au,Au,0.01,g/t,Gold, , ,Preglacial sand and gravel,Paleogene,Halverson Ridge sand and gravels, , ,Paleoplacer,"Olson et al. 1994 (OFR 1994-8), Edwards 1990 (OFR 1990-09)", , , 
-118.447125999580365,57.501090999136899,371,84E-M-1001,Botha River - BR1,Botha River,Ironstone Resources Ltd.,84E,-118.447126,57.501091,7,17,98,3,6,Approximately 80 km NW of Manning., , ,Gold,Zinc, ,Geochemical anomaly,Surface,Bedrock,"Two gold assays, 124 and 55 ppb Au, were completed on outcrop BR1.",Au,0.124,g/t, , , ,"Shale, Fe-rich mudstone, oolitic ironstone",Turonian,Kaskapau Formation, , ,Ironstone, ,MAR_20120014, ,http://www.energy.gov.ab.ca/minerals/3441.asp
-118.378163999796726,57.561155999325912,372,84E-M-1002,Botha River - BR2,Botha River,Ironstone Resources Ltd.,84E,-118.378164,57.561156,5,2,99,3,6,Approximately 80 km NW of Manning., , ,Gold,Zinc, ,Geochemical anomaly,Surface,Bedrock,Two gold assays were completed  on samples BR-01_18 and BR-05A_11 returning 0.903 g/ton and 0.871 g/ton respectively. Anomalous Zn and Cu.,Au,0.903,g/t, , , ,"Shale, Fe-rich mudstone, oolitic ironstone",Turonian,Kaskapau Formation, , ,Ironstone, ,MAR_20120014, ,http://www.energy.gov.ab.ca/minerals/3441.asp
-112.007164000191494,57.412065999254189,373,84H-M-1001,Tar River,Northern/Western, ,84H,-112.007164,57.412066,4,14,97,13,4, , , ,Zinc, , ,Mineral occurrence,Surface,Bedrock,"1.3 ppm Ag, 2.3 ppm Cd, 272 ppm Zn, 120 ppm Cr, and 80 ppm V",Zn,0.0272,%, , , ,Shale,Lower to Upper Cretaceous,Fish Scales Member, , , ,Eccles 2000 (GEO-2000-02),MAR_19960005, ,http://www.energy.gov.ab.ca/minerals/3441.asp
-112.083699999766097,57.978268999024962,374,84H-M-1002,McIvor River, , ,84H,-112.0837,57.978269,1,33,103,13,4, , , ,Placer gold,Palladium,Silver,Geochemical anomaly,Surface,Alluvial sand and gravel, ,Au,0, , , , , , , , , ,Placer,Eccles 2000 (GEO-2000-02),MAR_19960010, ,http://www.energy.gov.ab.ca/minerals/3441.asp
-112.083151999595017,58.050747999219119,375,84I-M-1001,Greystone Creek, , ,84I,-112.083152,58.050748,1,28,104,13,4,"About 145 km NW of Fort McMurray, Banks of Greystone Creek, Birch Mountains.", , ,Zinc,Nickel,"Vanadium, Silver, Gold",Geochemical anomaly,Surface, ,"Two samples yielded up to 2.7 ppm Ag, 9 ppb Au, 228 ppm Ni, 939 ppm V, 761 ppm Zn. Elevated concentrations of  Cd, Co, Cr and Mo.",Zn,0.0761,%, , , ,Shale,Lower to Upper Cretaceous,Shaftesbury Formation, , ,Placer,Eccles 2000 (GEO-2000-02),MAR_19960010, ,http://www.energy.gov.ab.ca/minerals/3441.asp
-114.068045999966714,58.674264999330894,376,84J-M-1001,South Slope Fitz Creek - Caribou Mountains,Northeast, ,84J,-114.068046,58.674265,15,27,111,1,5, , , ,Zinc, , ,Geochemical anomaly,Surface,Stream sediment,"Stream sediment, 217 ppm Zn, 30 ppm Cu, 21 ppm Pb, 178 ppb Hg and 2.3 ppm Cd",Zn,0.0217,%, , , , , , , , , ,Eccles 2000 (GEO-2000-02),MAR_19960002, ,http://www.energy.gov.ab.ca/minerals/3441.asp
-114.326542999862625,58.181180999090607,377,84J-M-1002,Harper/Lambert Creek,Northeast, ,84J,-114.326543,58.181181,4,7,106,2,5, , , ,Zinc, , ,Geochemical anomaly,Surface,Bedrock,Grab sample yielded 45 ppm Pb and 198 ppm Zn,Zn,0.0198,%, , , ,Carbonate,Devonian, , , ,Carbonate,Eccles 2000 (GEO-2000-02),MAR_19960002, ,http://www.energy.gov.ab.ca/minerals/3441.asp
-119.290727000005305,58.499984999241939,378,84L-M-01, , , ,84L,-119.290727,58.499985,1,32,109,8,6,About 6.0 km east of the town of Rainbow Lake.,Banff Aquitaine 7-32-109-8W6,1766,Zinc, , ,Mineral occurrence,Subsurface,Bedrock, ,Zn,0, ,Sphalerite,Pyrite, ,Carbonate,Middle Devonian,Muskeg Formation, , ,Carbonate,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8), Dubord 1987 (OFR 1987-07)", ,"Hriskevich, M.E. (1966):  Stratigraphy of Middle Devonian and older rocks of the Banff Aquitaine Rainbow West 7-32 discovery well, Alberta; Bulletin of Canadian Petroleum Geology, vol. 14, no. 2, p.  241-265.", 
-119.300100000120224,58.872402999392563,379,84L-M-02, , , ,84L,-119.3001,58.872403,9,5,114,8,6,About 8.0 km north of the Zama Lake First Nation reserve.,B.A. Zama Lake 09-05-114-08W6, ,Zinc,Cadmium, ,Mineral occurrence,Subsurface,Bedrock,1435 ppm Zn,Zn,0.1435,%,Sphalerite, , ,Carbonate,Middle Devonian,Keg River Formation, , ,Carbonate,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8), Dubord 1987 (OFR 1987-07)", ,Turner 1994 (OFR 1994-18), 
-119.110204000332956,58.852681999272008,380,84L-M-03, , , ,84L,-119.110204,58.852682,7,33,113,7,6,About 11.0 km NE of the Zama Lake First Nation reserve.,B.A. Zama Lake A 06-33-113-07W6, ,Zinc, , ,Mineral occurrence,Subsurface,Bedrock, ,Zn,0, ,Sphalerite, , ,Carbonate,Middle Devonian,Keg River Formation, , , ,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8), Dubord 1987 (OFR 1987-07)", , , 
-119.468733000201595,58.303631999233545,381,84L-M-04, , , ,84L,-119.468733,58.303632,11,20,107,9,6,About 19.5 km SSW of the town of Rainbow Lake.,IOE Rainbow 13-20-107-09W6, ,Zinc, , ,Mineral occurrence,Subsurface,Bedrock, ,Zn,0, ,Sphalerite, , ,Carbonate,Middle Devonian,Keg River Formation, , ,Carbonate,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8), Dubord 1987 (OFR 1987-07)", , , 
-118.069003999559996,59.43742399930175,382,84M-M-1001, , , ,84M,-118.069004,59.437424,7,22,120,1,6, ,Can Seab'd Hay River 10-22-120-1W6,1233.46,Lead,Zinc, ,Mineral occurrence,Subsurface,Bedrock,4704 ppm Zn at 1233.46 m (sample 93-12-20-05) and 5187 ppm Pb at 1236.54 m (sample 93-12-20-06),Zn,0.4704,%,Sphalerite, ,Disseminated and fracture fill, ,Middle Devonian,Slave Point Formation,Fractured, , ,"Eccles 2000 (GEO-2000-02), Turner and PcPhee 1994 (OFR 1994-18)", , , 
-117.481091000375187,59.290495999028458,383,84N-M-01, , , ,84N,-117.481091,59.290496,8,34,118,21,5,About 9.0 km NNE of Slavey Creek railroad siding (along Mackenzie Hwy).,Chevron Lutose 16-34-118-21W5, ,Zinc,Lead,Cadmium,Mineral occurrence,Subsurface,Bedrock drillhole,"Cuttings yielded 1122, 15601, 37633, 1246 ppm Zn; 1064, 675, 246, 732 ppm Pb; 2.8, 36.5, 64.8, 3.2 ppm Cd",Zn,3.7,%,Sphalerite, , ,Carbonate,Middle Devonian,Keg River Formation, , ,Carbonate,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8), Dubord 1987 (OFR 1987-07)", ,Turner 1994 (OFR 1994-18), 
-117.181905000127941,59.478804998952512,384,84N-M-04,Steen River Project,Basin Rim Project, ,84N,-117.181905,59.478805,6,3,121,19,5,Five wells drilled along the east side of the Mackenzie Hwy. About 17.5 km south of the hamlet of Steen River.,Gulfin Anita EV 3-3-121-19W5,178.0 to 181.1,Lead,Zinc, ,Mineral occurrence,Subsurface,Bedrock,"0.007% Pb over 3.05 m, depth 174-177 m",Pb,0.007,%,Galena,Pyrite, ,Carbonate,Upper Devonian,Winterburn Group, , ,Carbonate,"Eccles 2000 (GEO-2000-02), Olson et al. 1994 (OFR 1994-8)",MAR_19780015, , 
